iter	MultiClass
18549	0.3369779359
18550	0.3369712413
18551	0.3369652858
18552	0.3369596781
18553	0.3369560918
18554	0.3369485061
18555	0.3369450502
18556	0.3369368994
18557	0.3369296397
18558	0.3369241842
18559	0.3369170332
18560	0.3369081652
18561	0.3369029921
18562	0.3368971888
18563	0.336891668
18564	0.3368796048
18565	0.3368764097
18566	0.3368714758
18567	0.3368685197
18568	0.3368640423
18569	0.3368605211
18570	0.3368574782
18571	0.3368527833
18572	0.3368486101
18573	0.3368435023
18574	0.3368400029
18575	0.3368347864
18576	0.3368273311
18577	0.3368246359
18578	0.3368227884
18579	0.3368199846
18580	0.3368147028
18581	0.336807704
18582	0.336799901
18583	0.3367942063
18584	0.3367877509
18585	0.3367819693
18586	0.3367752965
18587	0.3367733621
18588	0.336769015
18589	0.3367638637
18590	0.3367565389
18591	0.3367527569
18592	0.3367470622
18593	0.3367444322
18594	0.3367376943
18595	0.33673476
18596	0.3367275873
18597	0.3367228707
18598	0.33671422
18599	0.3367092426
18600	0.3367046999
18601	0.3366992226
18602	0.3366933323
18603	0.3366865943
18604	0.336684073
18605	0.3366768568
18606	0.3366729227
18607	0.3366709448
18608	0.3366622723
18609	0.3366577296
18610	0.3366526436
18611	0.3366486877
18612	0.3366442972
18613	0.3366414063
18614	0.336636668
18615	0.3366293214
18616	0.3366231051
18617	0.3366201491
18618	0.3366148239
18619	0.3366111289
18620	0.3366065862
18621	0.336603152
18622	0.3365988484
18623	0.3365908932
18624	0.3365870243
18625	0.3365835684
18626	0.336580721
18627	0.3365746786
18628	0.3365658323
18629	0.3365581162
18630	0.3365544647
18631	0.3365490743
18632	0.3365421189
18633	0.3365361634
18634	0.3365289907
18635	0.3365256
18636	0.336521492
18637	0.3365169276
18638	0.3365135803
18639	0.3365086029
18640	0.3365017128
18641	0.3364935185
18642	0.3364913885
18643	0.3364894323
18644	0.3364848244
18645	0.3364794775
18646	0.3364746957
18647	0.336467436
18648	0.3364627412
18649	0.3364569378
18650	0.3364464614
18651	0.3364398755
18652	0.3364326376
18653	0.3364281167
18654	0.3364238783
18655	0.3364158796
18656	0.3364094677
18657	0.336404186
18658	0.336399665
18659	0.3363983826
18660	0.3363962308
18661	0.3363849284
18662	0.3363805161
18663	0.3363767341
18664	0.3363708221
18665	0.3363678878
18666	0.336361715
18667	0.3363549118
18668	0.336346435
18669	0.3363398926
18670	0.336334024
18671	0.3363309159
18672	0.3363220913
18673	0.3363157228
18674	0.3363108541
18675	0.3363048551
18676	0.3363015078
18677	0.336295987
18678	0.3362900098
18679	0.3362856845
18680	0.3362773163
18681	0.3362703392
18682	0.3362654922
18683	0.3362608191
18684	0.3362538855
18685	0.3362505165
18686	0.336242757
18687	0.3362284986
18688	0.3362253687
18689	0.3362152182
18690	0.3362092192
18691	0.3362079151
18692	0.3362066762
18693	0.3362019161
18694	0.3361977429
18695	0.3361927873
18696	0.3361821369
18697	0.336172682
18698	0.3361680741
18699	0.3361566847
18700	0.3361499902
18701	0.3361433174
18702	0.3361363404
18703	0.3361311021
18704	0.3361296024
18705	0.3361215603
18706	0.3361169959
18707	0.3361131487
18708	0.3361088885
18709	0.3361024766
18710	0.3360951735
18711	0.3360896744
18712	0.3360850665
18713	0.3360785676
18714	0.3360752421
18715	0.3360704821
18716	0.3360645918
18717	0.336060136
18718	0.336053072
18719	0.3360488118
18720	0.3360435736
18721	0.3360388353
18722	0.336029576
18723	0.3360263374
18724	0.3360195994
18725	0.3360156001
18726	0.3360122746
18727	0.3360063626
18728	0.3360024719
18729	0.3359944516
18730	0.3359904088
18731	0.3359833665
18732	0.335973629
18733	0.3359686516
18734	0.3359637611
18735	0.3359563276
18736	0.3359500896
18737	0.3359466771
18738	0.3359382438
18739	0.3359302017
18740	0.3359214205
18741	0.3359165953
18742	0.3359114875
18743	0.3359070969
18744	0.3359015761
18745	0.3358978159
18746	0.3358902954
18747	0.3358819925
18748	0.3358745155
18749	0.335864865
18750	0.3358609091
18751	0.3358568011
18752	0.3358524323
18753	0.3358502805
18754	0.3358460204
18755	0.3358394345
18756	0.3358357395
18757	0.3358314142
18758	0.3358266758
18759	0.3358221114
18760	0.3358118523
18761	0.3358061359
18762	0.3358018105
18763	0.335798898
18764	0.3357953116
18765	0.3357908341
18766	0.3357877912
18767	0.3357847265
18768	0.3357812706
18769	0.3357781407
18770	0.3357744891
18771	0.335772446
18772	0.335769403
18773	0.3357648386
18774	0.335754949
18775	0.3357496455
18776	0.3357448203
18777	0.3357339091
18778	0.3357251062
18779	0.335720194
18780	0.3357136734
18781	0.3357039577
18782	0.3356992845
18783	0.3356965894
18784	0.3356906339
18785	0.3356817006
18786	0.3356748757
18787	0.3356712241
18788	0.3356666379
18789	0.3356596826
18790	0.3356560093
18791	0.3356512275
18792	0.3356416639
18793	0.3356369039
18794	0.3356277315
18795	0.3356168204
18796	0.3356121038
18797	0.3356087565
18798	0.3356024533
18799	0.3355985191
18800	0.3355897598
18801	0.3355826523
18802	0.3355780009
18803	0.3355725018
18804	0.3355661116
18805	0.3355586564
18806	0.3355567437
18807	0.3355520053
18808	0.3355396162
18809	0.3355357907
18810	0.3355270313
18811	0.3355209454
18812	0.3355101212
18813	0.3355011445
18814	0.335495515
18815	0.3354912548
18816	0.3354892334
18817	0.3354853645
18818	0.3354819956
18819	0.3354784744
18820	0.3354741708
18821	0.3354677589
18822	0.3354654984
18823	0.3354590864
18824	0.3354561956
18825	0.335450088
18826	0.3354460452
18827	0.3354428935
18828	0.335439242
18829	0.3354370467
18830	0.3354348297
18831	0.3354301783
18832	0.3354222449
18833	0.3354164415
18834	0.3354092688
18835	0.3354040306
18836	0.3354001834
18837	0.3353921413
18838	0.3353871422
18839	0.3353831863
18840	0.3353778612
18841	0.3353733619
18842	0.3353706015
18843	0.3353665587
18844	0.3353616031
18845	0.3353581689
18846	0.3353538652
18847	0.3353463883
18848	0.3353425846
18849	0.3353356944
18850	0.3353312387
18851	0.3353261526
18852	0.3353227184
18853	0.3353167194
18854	0.3353122419
18855	0.3353070037
18856	0.3353007874
18857	0.3352982443
18858	0.3352958969
18859	0.3352910499
18860	0.3352879417
18861	0.3352822905
18862	0.3352737702
18863	0.3352697274
18864	0.3352615549
18865	0.3352600769
18866	0.3352568818
18867	0.3352535998
18868	0.3352477095
18869	0.3352441014
18870	0.3352404933
18871	0.3352310167
18872	0.3352270825
18873	0.3352199533
18874	0.3352158019
18875	0.3352093247
18876	0.3352055862
18877	0.3351985005
18878	0.3351912408
18879	0.3351873937
18880	0.3351823076
18881	0.3351770693
18882	0.3351644628
18883	0.3351518997
18884	0.3351438794
18885	0.3351408147
18886	0.335138489
18887	0.3351364458
18888	0.3351340332
18889	0.3351307946
18890	0.3351267301
18891	0.3351242305
18892	0.3351200573
18893	0.3351138845
18894	0.3351117979
18895	0.3351067335
18896	0.335105625
18897	0.335098235
18898	0.3350915839
18899	0.3350859327
18900	0.3350828246
18901	0.3350790861
18902	0.3350755649
18903	0.335071044
18904	0.3350678054
18905	0.3350645668
18906	0.3350566986
18907	0.335051569
18908	0.3350461134
18909	0.335040723
18910	0.3350313116
18911	0.3350260516
18912	0.335020596
18913	0.3350151187
18914	0.3350073592
18915	0.3350040119
18916	0.3349981216
18917	0.3349914923
18918	0.3349859933
18919	0.3349767557
18920	0.334970735
18921	0.334967692
18922	0.3349630841
18923	0.334955868
18924	0.3349502168
18925	0.334946913
18926	0.334939349
18927	0.3349292855
18928	0.334925221
18929	0.3349219824
18930	0.3349189395
18931	0.3349152662
18932	0.3349098758
18933	0.3349016598
18934	0.3348940742
18935	0.3348887925
18936	0.3348819241
18937	0.3348780552
18938	0.3348764902
18939	0.334865579
18940	0.3348598626
18941	0.3348516684
18942	0.33484743
18943	0.3348393879
18944	0.3348386706
18945	0.3348347799
18946	0.3348286506
18947	0.3348264553
18948	0.3348239122
18949	0.334814979
18950	0.3348063935
18951	0.3348001119
18952	0.3347953519
18953	0.3347887009
18954	0.3347815282
18955	0.3347744642
18956	0.3347664003
18957	0.334762727
18958	0.334760184
18959	0.3347581843
18960	0.3347500335
18961	0.334747034
18962	0.3347367532
18963	0.3347296022
18964	0.334721082
18965	0.3347147787
18966	0.334706867
18967	0.3347021504
18968	0.3346953037
18969	0.334692652
18970	0.3346828711
18971	0.3346757636
18972	0.3346714383
18973	0.3346645264
18974	0.3346617225
18975	0.3346545933
18976	0.3346466381
18977	0.3346431387
18978	0.3346367051
18979	0.334632358
18980	0.33462562
18981	0.334619295
18982	0.3346155348
18983	0.334609927
18984	0.3346056017
18985	0.3345977117
18986	0.3345927126
18987	0.3345867788
18988	0.3345806277
18989	0.3345749113
18990	0.3345694774
18991	0.3345627612
18992	0.3345568709
18993	0.3345469378
18994	0.3345411996
18995	0.3345305275
18996	0.3345212682
18997	0.3345193773
18998	0.3345157909
18999	0.3345075097
19000	0.3345016412
19001	0.3344914255
19002	0.3344869697
19003	0.3344850788
19004	0.3344804926
19005	0.334476841
19006	0.334471668
19007	0.3344656038
19008	0.3344607786
19009	0.3344505629
19010	0.3344477156
19011	0.3344428034
19012	0.3344360654
19013	0.3344295013
19014	0.3344237631
19015	0.3344197856
19016	0.3344168948
19017	0.3344133084
19018	0.3344052228
19019	0.3343994847
19020	0.3343936161
19021	0.3343915295
19022	0.3343881171
19023	0.3343826832
19024	0.3343740325
19025	0.3343712286
19026	0.3343649471
19027	0.3343605565
19028	0.3343566876
19029	0.3343538403
19030	0.3343481456
19031	0.3343429074
19032	0.3343358868
19033	0.3343335394
19034	0.3343260624
19035	0.3343223457
19036	0.3343205634
19037	0.3343138037
19038	0.3343084785
19039	0.3343021535
19040	0.3342985454
19041	0.3342948504
19042	0.3342886558
19043	0.3342863083
19044	0.3342779402
19045	0.3342736366
19046	0.334269007
19047	0.3342626602
19048	0.3342580306
19049	0.3342547485
19050	0.334250358
19051	0.3342466629
19052	0.3342444242
19053	0.3342369472
19054	0.3342306874
19055	0.3342281444
19056	0.3342250362
19057	0.3342221889
19058	0.334220037
19059	0.3342160595
19060	0.3342111473
19061	0.3342046484
19062	0.3341969106
19063	0.3341892162
19064	0.3341842605
19065	0.3341765662
19066	0.3341748274
19067	0.3341710019
19068	0.3341633293
19069	0.3341575042
19070	0.3341502229
19071	0.3341456367
19072	0.3341432893
19073	0.3341349646
19074	0.3341285527
19075	0.3341236187
19076	0.3341198368
19077	0.3341155984
19078	0.3341140986
19079	0.334110208
19080	0.3341064477
19081	0.3341051871
19082	0.3341004488
19083	0.3340954496
19084	0.3340911025
19085	0.3340865164
19086	0.3340785829
19087	0.3340724535
19088	0.3340660851
19089	0.3340586516
19090	0.3340541306
19091	0.3340514789
19092	0.3340456103
19093	0.3340408285
19094	0.3340326995
19095	0.3340238966
19096	0.334018528
19097	0.334011051
19098	0.334002422
19099	0.3339980315
19100	0.3339938365
19101	0.3339892286
19102	0.3339847511
19103	0.3339801432
19104	0.3339746659
19105	0.3339718185
19106	0.3339666673
19107	0.3339603422
19108	0.3339538651
19109	0.3339454752
19110	0.3339399979
19111	0.3339304778
19112	0.3339269784
19113	0.3339223922
19114	0.333916415
19115	0.3339132416
19116	0.3339072426
19117	0.3339024608
19118	0.3338994396
19119	0.3338930929
19120	0.3338881154
19121	0.3338819209
19122	0.333874596
19123	0.3338702489
19124	0.3338634892
19125	0.3338611418
19126	0.333854795
19127	0.3338524911
19128	0.3338476658
19129	0.3338432535
19130	0.3338399498
19131	0.3338351462
19132	0.3338263869
19133	0.33381578
19134	0.3338116285
19135	0.333808303
19136	0.3338049557
19137	0.3337984134
19138	0.3337925883
19139	0.3337855677
19140	0.3337815902
19141	0.3337754608
19142	0.3337664406
19143	0.3337595939
19144	0.3337512475
19145	0.3337492696
19146	0.3337439444
19147	0.3337377498
19148	0.3337307727
19149	0.3337256649
19150	0.3337221655
19151	0.3337168403
19152	0.3337101458
19153	0.3337072985
19154	0.3336984739
19155	0.3336946702
19156	0.3336826505
19157	0.3336756734
19158	0.3336654143
19159	0.3336574374
19160	0.333654764
19161	0.3336473957
19162	0.3336387667
19163	0.3336331372
19164	0.3336284424
19165	0.3336259211
19166	0.3336194657
19167	0.3336145534
19168	0.3336115322
19169	0.33360399
19170	0.3335973825
19171	0.3335924268
19172	0.3335883623
19173	0.3335850367
19174	0.3335774293
19175	0.3335716043
19176	0.3335643881
19177	0.3335561286
19178	0.3335538899
19179	0.3335473693
19180	0.3335433699
19181	0.3335389359
19182	0.3335324153
19183	0.3335282204
19184	0.3335266119
19185	0.3335203956
19186	0.3335129838
19187	0.3335049852
19188	0.3334983994
19189	0.3334904442
19190	0.3334836193
19191	0.3334734036
19192	0.3334691435
19193	0.3334632749
19194	0.3334591452
19195	0.3334574716
19196	0.333452755
19197	0.3334453215
19198	0.3334408005
19199	0.3334339538
19200	0.3334239555
19201	0.3334151744
19202	0.3334071106
19203	0.3333982208
19204	0.333392287
19205	0.3333880921
19206	0.333385962
19207	0.333384158
19208	0.3333810281
19209	0.3333742901
19210	0.3333688997
19211	0.3333601838
19212	0.3333545978
19213	0.3333527286
19214	0.3333472078
19215	0.3333423608
19216	0.3333400134
19217	0.3333344926
19218	0.3333280806
19219	0.3333230597
19220	0.3333195386
19221	0.3333172129
19222	0.3333108879
19223	0.3333033457
19224	0.3332999332
19225	0.3332905435
19226	0.333284262
19227	0.3332801323
19228	0.3332760025
19229	0.3332731987
19230	0.3332666998
19231	0.3332623962
19232	0.3332562885
19233	0.3332545062
19234	0.3332468771
19235	0.3332413345
19236	0.3332370092
19237	0.3332360746
19238	0.3332274673
19239	0.333220099
19240	0.3332167518
19241	0.3332116005
19242	0.3332080576
19243	0.3332047973
19244	0.3331987766
19245	0.3331923429
19246	0.3331885392
19247	0.3331842573
19248	0.3331794103
19249	0.3331721942
19250	0.3331635
19251	0.333162022
19252	0.3331592399
19253	0.3331544146
19254	0.3331480244
19255	0.3331410691
19256	0.3331370915
19257	0.3331269193
19258	0.3331170949
19259	0.3331126609
19260	0.3331090745
19261	0.3331046405
19262	0.3330946205
19263	0.3330901647
19264	0.3330854481
19265	0.3330777755
19266	0.3330739501
19267	0.3330680815
19268	0.3330575398
19269	0.3330528015
19270	0.3330505845
19271	0.3330464548
19272	0.3330339352
19273	0.3330252845
19274	0.3330162643
19275	0.3330109174
19276	0.3330046358
19277	0.3330000279
19278	0.3329915946
19279	0.3329881386
19280	0.3329862042
19281	0.3329836394
19282	0.3329797705
19283	0.3329737715
19284	0.3329707068
19285	0.3329638819
19286	0.3329607303
19287	0.3329592088
19288	0.3329538619
19289	0.332949167
19290	0.3329411684
19291	0.3329356259
19292	0.3329319743
19293	0.3329225629
19294	0.3329191504
19295	0.3329158249
19296	0.3329058918
19297	0.3328960891
19298	0.3328885904
19299	0.332881396
19300	0.3328775706
19301	0.3328722454
19302	0.3328630078
19303	0.3328547918
19304	0.3328507925
19305	0.3328442067
19306	0.3328386859
19307	0.3328359037
19308	0.3328308829
19309	0.3328285137
19310	0.3328244492
19311	0.3328133206
19312	0.3328053872
19313	0.3327999099
19314	0.3327966278
19315	0.332790129
19316	0.3327874772
19317	0.3327846951
19318	0.3327818912
19319	0.3327756097
19320	0.3327706323
19321	0.332763177
19322	0.3327570259
19323	0.332752744
19324	0.3327469841
19325	0.3327399201
19326	0.3327323562
19327	0.3327241185
19328	0.3327190976
19329	0.3327156417
19330	0.3327052956
19331	0.3326993184
19332	0.3326916458
19333	0.3326846035
19334	0.3326814953
19335	0.3326773656
19336	0.332667889
19337	0.3326627811
19338	0.332655891
19339	0.3326489574
19340	0.3326458275
19341	0.3326406979
19342	0.3326359596
19343	0.332628374
19344	0.3326249398
19345	0.3326170933
19346	0.3326113334
19347	0.3326060734
19348	0.3326009439
19349	0.3325998571
19350	0.3325983356
19351	0.3325953796
19352	0.3325925105
19353	0.3325892937
19354	0.3325861203
19355	0.3325844249
19356	0.3325757742
19357	0.332566841
19358	0.3325632764
19359	0.3325545387
19360	0.3325521478
19361	0.3325460184
19362	0.3325401499
19363	0.3325359332
19364	0.3325283041
19365	0.3325172625
19366	0.3325120025
19367	0.3325099811
19368	0.3325035474
19369	0.3324930058
19370	0.3324859417
19371	0.3324831596
19372	0.3324805079
19373	0.3324736395
19374	0.332466945
19375	0.3324645541
19376	0.332461685
19377	0.3324591202
19378	0.332455686
19379	0.3324526866
19380	0.332445253
19381	0.3324407321
19382	0.3324321248
19383	0.3324253651
19384	0.3324214528
19385	0.3324156277
19386	0.332411324
19387	0.3324055859
19388	0.332399087
19389	0.3323926099
19390	0.3323893713
19391	0.3323860675
19392	0.3323837201
19393	0.3323772864
19394	0.3323707223
19395	0.3323690921
19396	0.3323644625
19397	0.332360398
19398	0.3323565073
19399	0.3323496172
19400	0.3323424445
19401	0.3323357717
19402	0.3323295554
19403	0.332323513
19404	0.332316036
19405	0.3323132973
19406	0.3323076244
19407	0.3322966045
19408	0.332286215
19409	0.3322822157
19410	0.332276521
19411	0.3322718044
19412	0.3322691744
19413	0.3322629581
19414	0.332253351
19415	0.332248917
19416	0.3322413096
19417	0.3322371147
19418	0.3322307244
19419	0.332227964
19420	0.3322230953
19421	0.3322164877
19422	0.3322129449
19423	0.3322052071
19424	0.3322019033
19425	0.3321979692
19426	0.3321934482
19427	0.3321909269
19428	0.3321879274
19429	0.332179994
19430	0.3321748861
19431	0.3321725387
19432	0.3321657573
19433	0.3321594323
19434	0.3321544331
19435	0.3321488688
19436	0.3321411093
19437	0.3321387184
19438	0.3321333715
19439	0.3321303285
19440	0.3321259597
19441	0.3321210258
19442	0.3321131358
19443	0.3321101581
19444	0.3321063978
19445	0.3321020508
19446	0.3320947259
19447	0.3320895312
19448	0.3320880966
19449	0.332082728
19450	0.3320776853
19451	0.3320740555
19452	0.3320722732
19453	0.3320647093
19454	0.3320603187
19455	0.3320562977
19456	0.33205282
19457	0.3320471036
19458	0.3320387789
19459	0.3320302804
19460	0.3320241293
19461	0.3320217166
19462	0.3320170435
19463	0.3320110445
19464	0.3320040023
19465	0.3320014158
19466	0.3319975251
19467	0.3319914392
19468	0.3319843317
19469	0.3319819191
19470	0.3319730728
19471	0.3319658349
19472	0.3319635527
19473	0.3319559453
19474	0.3319548585
19475	0.3319527719
19476	0.3319479032
19477	0.3319415129
19478	0.3319381005
19479	0.3319342316
19480	0.3319302975
19481	0.3319274936
19482	0.3319188212
19483	0.331912757
19484	0.3319069754
19485	0.3319031934
19486	0.3318975857
19487	0.3318906303
19488	0.3318863267
19489	0.3318840662
19490	0.331878002
19491	0.3318723508
19492	0.3318653303
19493	0.331857549
19494	0.3318496591
19495	0.3318446382
19496	0.3318384436
19497	0.3318357701
19498	0.3318317056
19499	0.3318294668
19500	0.3318257936
19501	0.331818034
19502	0.3318154258
19503	0.331807601
19504	0.33180358
19505	0.3318010587
19506	0.331797255
19507	0.3317906039
19508	0.3317860395
19509	0.3317812794
19510	0.3317735851
19511	0.3317676513
19512	0.3317650431
19513	0.3317576313
19514	0.3317455464
19515	0.331739743
19516	0.3317351351
19517	0.3317313749
19518	0.3317250064
19519	0.3317190726
19520	0.3317175294
19521	0.3317132476
19522	0.3317039665
19523	0.3317007714
19524	0.3316953376
19525	0.3316899255
19526	0.3316864913
19527	0.3316791447
19528	0.3316738847
19529	0.3316692333
19530	0.3316664077
19531	0.331661952
19532	0.3316527144
19533	0.3316463025
19534	0.3316423031
19535	0.3316411512
19536	0.3316376952
19537	0.3316347827
19538	0.3316293054
19539	0.3316219588
19540	0.3316150904
19541	0.3316083089
19542	0.3315976586
19543	0.331592203
19544	0.3315882906
19545	0.3315830959
19546	0.3315775968
19547	0.3315736192
19548	0.3315670986
19549	0.3315647946
19550	0.3315589695
19551	0.3315468629
19552	0.3315407553
19553	0.331535604
19554	0.3315284965
19555	0.3315223236
19556	0.3315174766
19557	0.3315094563
19558	0.3315029574
19559	0.33149535
19560	0.3314906334
19561	0.3314839171
19562	0.3314785268
19563	0.3314748969
19564	0.3314708976
19565	0.3314666375
19566	0.3314567479
19567	0.3314552916
19568	0.3314479233
19569	0.3314445108
19570	0.3314409462
19571	0.3314344691
19572	0.3314302524
19573	0.3314238622
19574	0.3314154071
19575	0.3314082779
19576	0.3314026267
19577	0.3313959539
19578	0.3313929979
19579	0.3313893029
19580	0.3313787394
19581	0.3313741315
19582	0.3313704365
19583	0.331367437
19584	0.3313554173
19585	0.331353635
19586	0.3313463319
19587	0.3313413328
19588	0.3313383985
19589	0.3313326169
19590	0.3313290088
19591	0.331323488
19592	0.3313201407
19593	0.3313175977
19594	0.3313103598
19595	0.3313035131
19596	0.3312987748
19597	0.3312923629
19598	0.3312868638
19599	0.3312858857
19600	0.3312817343
19601	0.3312759744
19602	0.3312725619
19603	0.3312691494
19604	0.3312647806
19605	0.3312615638
19606	0.3312526305
19607	0.331246675
19608	0.3312410456
19609	0.3312397849
19610	0.3312368941
19611	0.3312332643
19612	0.3312276348
19613	0.3312251352
19614	0.3312163976
19615	0.3312073991
19616	0.3312051604
19617	0.3311978138
19618	0.3311894022
19619	0.3311858376
19620	0.3311812949
19621	0.3311753611
19622	0.3311671017
19623	0.3311649064
19624	0.3311585162
19625	0.331150148
19626	0.3311431492
19627	0.3311369329
19628	0.3311308252
19629	0.3311253914
19630	0.3311204574
19631	0.3311149801
19632	0.3311081335
19633	0.3311015911
19634	0.3310993523
19635	0.3310955921
19636	0.3310937881
19637	0.3310867458
19638	0.3310821379
19639	0.3310774213
19640	0.3310733568
19641	0.3310666188
19642	0.3310599678
19643	0.3310533602
19644	0.3310433402
19645	0.3310401885
19646	0.3310344069
19647	0.3310307554
19648	0.3310280602
19649	0.3310213222
19650	0.3310164535
19651	0.3310098024
19652	0.3310050858
19653	0.3310007387
19654	0.3309944137
19655	0.3309901101
19656	0.3309843502
19657	0.3309797641
19658	0.3309776775
19659	0.3309751127
19660	0.33096531
19661	0.3309621366
19662	0.3309589415
19663	0.3309516819
19664	0.3309468784
19665	0.3309437919
19666	0.3309356846
19667	0.3309279903
19668	0.3309207524
19669	0.3309146013
19670	0.330910102
19671	0.3309008645
19672	0.3308962131
19673	0.3308928006
19674	0.3308901489
19675	0.3308831501
19676	0.3308774989
19677	0.330872478
19678	0.3308670659
19679	0.3308631753
19680	0.3308577197
19681	0.3308555896
19682	0.3308482648
19683	0.3308412225
19684	0.3308353105
19685	0.330827464
19686	0.330822943
19687	0.330820726
19688	0.3308186394
19689	0.3308137055
19690	0.3308050548
19691	0.3307993166
19692	0.3307907094
19693	0.330785645
19694	0.3307776029
19695	0.3307715822
19696	0.3307616491
19697	0.3307595843
19698	0.3307541287
19699	0.330743913
19700	0.3307367621
19701	0.3307320237
19702	0.330724112
19703	0.3307169828
19704	0.3307104622
19705	0.330706702
19706	0.3307012681
19707	0.3306945736
19708	0.3306912481
19709	0.330682141
19710	0.3306801848
19711	0.3306779895
19712	0.3306713819
19713	0.3306663176
19714	0.3306606881
19715	0.3306554933
19716	0.3306490596
19717	0.3306438649
19718	0.3306374964
19719	0.3306313018
19720	0.3306289761
19721	0.3306211731
19722	0.3306160653
19723	0.3306115443
19724	0.3306078928
19725	0.3306036326
19726	0.3306011765
19727	0.330597438
19728	0.3305903523
19729	0.3305885265
19730	0.3305793324
19731	0.3305735943
19732	0.3305670084
19733	0.3305619223
19734	0.3305584664
19735	0.3305544454
19736	0.3305485768
19737	0.3305438167
19738	0.3305378178
19739	0.3305339706
19740	0.3305264501
19741	0.3305193644
19742	0.3305121917
19743	0.3305086923
19744	0.33050428
19745	0.330499107
19746	0.3304918039
19747	0.3304896086
19748	0.330483088
19749	0.3304756762
19750	0.3304715899
19751	0.3304666777
19752	0.33046107
19753	0.3304564186
19754	0.3304492459
19755	0.3304440946
19756	0.330438313
19757	0.3304301405
19758	0.3304239676
19759	0.330419012
19760	0.3304172079
19761	0.3304143606
19762	0.3304116002
19763	0.3304030364
19764	0.3303972548
19765	0.3303877129
19766	0.3303825399
19767	0.3303728677
19768	0.3303669774
19769	0.3303641518
19770	0.3303550446
19771	0.3303496108
19772	0.3303442204
19773	0.3303393951
19774	0.330332831
19775	0.3303281796
19776	0.3303265495
19777	0.3303210722
19778	0.330315008
19779	0.3303120737
19780	0.3303072267
19781	0.3302999236
19782	0.3302981848
19783	0.3302931639
19784	0.3302912946
19785	0.3302866867
19786	0.3302808399
19787	0.3302744931
19788	0.3302661685
19789	0.3302621692
19790	0.3302553008
19791	0.3302495844
19792	0.3302446069
19793	0.3302382819
19794	0.3302341305
19795	0.330233022
19796	0.3302231323
19797	0.3302154597
19798	0.3302088522
19799	0.3302043747
19800	0.3302014404
19801	0.3301940721
19802	0.3301915508
19803	0.3301806831
19804	0.3301771837
19805	0.3301736625
19806	0.3301693589
19807	0.3301653813
19808	0.3301630774
19809	0.3301552961
19810	0.3301519488
19811	0.3301439937
19812	0.3301410811
19813	0.330137973
19814	0.3301331912
19815	0.3301289528
19816	0.3301216714
19817	0.3301161723
19818	0.3301114558
19819	0.330109217
19820	0.3301003707
19821	0.3300960671
19822	0.3300921764
19823	0.3300862644
19824	0.3300809175
19825	0.330075375
19826	0.3300721581
19827	0.3300686152
19828	0.3300609644
19829	0.3300560522
19830	0.3300530092
19831	0.3300461843
19832	0.3300419459
19833	0.3300317302
19834	0.3300267311
19835	0.3300162981
19836	0.3300142115
19837	0.3300094949
19838	0.3300072779
19839	0.3300044958
19840	0.3299997357
19841	0.3299951061
19842	0.3299938237
19843	0.329991411
19844	0.3299871074
19845	0.3299852816
19846	0.3299816953
19847	0.3299774352
19848	0.3299704798
19849	0.3299670022
19850	0.3299604381
19851	0.3299557649
19852	0.3299480706
19853	0.3299371812
19854	0.3299301171
19855	0.3299255527
19856	0.3299215534
19857	0.3299182496
19858	0.3299070124
19859	0.329901948
19860	0.3298982313
19861	0.3298949275
19862	0.3298929278
19863	0.3298880808
19864	0.3298838859
19865	0.3298794736
19866	0.3298756917
19867	0.3298689102
19868	0.3298631938
19869	0.3298577382
19870	0.3298539997
19871	0.3298486745
19872	0.3298423495
19873	0.3298393935
19874	0.3298331554
19875	0.3298286997
19876	0.3298231571
19877	0.329818484
19878	0.3298130719
19879	0.3298071816
19880	0.3297968355
19881	0.3297918364
19882	0.329784555
19883	0.3297789256
19884	0.3297742742
19885	0.3297710139
19886	0.3297620806
19887	0.3297572771
19888	0.3297488003
19889	0.3297445619
19890	0.3297385194
19891	0.3297347592
19892	0.3297260215
19893	0.3297196096
19894	0.3297143062
19895	0.3297105677
19896	0.3297050903
19897	0.3297012649
19898	0.3296945921
19899	0.3296921143
19900	0.3296829419
19901	0.3296790078
19902	0.3296727263
19903	0.3296684879
19904	0.3296585548
19905	0.3296532948
19906	0.3296510343
19907	0.3296456005
19908	0.3296404057
19909	0.3296341677
19910	0.3296266255
19911	0.3296206482
19912	0.3296167576
19913	0.3296109542
19914	0.3296062811
19915	0.3295947396
19916	0.329587393
19917	0.3295799813
19918	0.3295771122
19919	0.3295712002
19920	0.3295680485
19921	0.3295618757
19922	0.3295573547
19923	0.3295510297
19924	0.3295431615
19925	0.3295407706
19926	0.3295344673
19927	0.3295314026
19928	0.3295265991
19929	0.3295229475
19930	0.3295161009
19931	0.3295122537
19932	0.329508124
19933	0.3294981257
19934	0.3294884534
19935	0.3294839324
19936	0.3294766945
19937	0.3294673483
19938	0.329463762
19939	0.3294560459
19940	0.3294493296
19941	0.3294455042
19942	0.3294405051
19943	0.3294372665
19944	0.3294301807
19945	0.3294238775
19946	0.3294196173
19947	0.3294164874
19948	0.3294123577
19949	0.3294075542
19950	0.3294044243
19951	0.329399599
19952	0.3293943608
19953	0.3293900137
19954	0.329383906
19955	0.3293784722
19956	0.3293744511
19957	0.3293701258
19958	0.3293622141
19959	0.3293605187
19960	0.3293563021
19961	0.3293510638
19962	0.3293459343
19963	0.3293403917
